Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2023-02-20 06:41:55,19.14.168.54,68.144.93.235,23870,21385,Tcp,619,Data,Ftp,Et magnam magnam voluptatibus ullam eum. Deserunt commodi quasi molestias nam illum. Accusantium in nam consectetur dolorum. Tempora mollitia officiis dolore. Nihil cum harum in porro.,Ioc Detected,67.56,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Siya Singhal,Opera/9.85.(Windows NT 6.0; cmn-TW) Presto/2.9.161 Version/11.00,Segment B,"Tiruppur, Bihar",,Log Data,,Server
2020-12-13 02:43:04,168.159.245.149,211.64.146.125,46895,63852,Tcp,1224,Data,Http,Molestias facilis maiores similique. Itaque dolore nihil voluptates possimus sint error. Doloribus nobis ratione totam.,Ioc Detected,91.82,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Urvi Jani,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3684-05-05 05:03:25 Firefox/3.6.10,Segment C,"Guntur, Tamil Nadu",,,Alert Data,Server
2022-08-20 07:46:57,22.96.76.59,43.219.176.9,11468,31398,Tcp,632,Data,Ftp,Voluptatum doloribus unde nobis ad. Ut optio repellat consequatur soluta sit. Quasi sapiente pariatur perspiciatis perferendis nulla.,,50.13,,Malware,Known Pattern A,Logged,Low,Faiyaz Singh,Mozilla/5.0 (Windows NT 6.1; uk-UA; rv:1.9.0.20) Gecko/8087-10-21 04:44:05 Firefox/4.0,Segment C,"Bhimavaram, Assam",,Log Data,,Firewall
2022-05-23 04:50:39,163.93.76.114,36.148.218.135,30954,3615,Udp,670,Control,Http,Temporibus culpa recusandae. Molestiae numquam culpa quae quae exercitationem. Voluptatem eius itaque unde aspernatur animi impedit. Odio non quam cum cupiditate voluptatem.,,41.53,,Intrusion,Known Pattern B,Blocked,Low,Piya Gole,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2 rv:3.0; ve-ZA) AppleWebKit/531.23.7 (KHTML, like Gecko) Version/4.1 Safari/531.23.7",Segment A,"Hazaribagh, Uttar Pradesh",,Log Data,,Server
2020-01-12 11:01:33,37.225.176.201,204.179.190.185,59009,28541,Icmp,88,Data,Http,Magni facere sequi atque vero iste incidunt. Dicta architecto sequi eum fuga. Iure ipsa dolorum laboriosam voluptas neque optio.,,91.21,,Ddos,Known Pattern B,Blocked,High,Anaya Anand,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/51.0.812.0 Safari/534.2",Segment C,"Vadodara, Himachal Pradesh",,Log Data,,Server
2021-03-24 09:50:44,123.233.44.106,154.223.194.82,38169,9878,Tcp,1497,Control,Http,Iusto voluptas nesciunt dignissimos incidunt. Enim quasi quidem impedit quos.,,82.8,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Tara Deol,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.34.5 (KHTML, like Gecko) Version/5.0 Safari/531.34.5",Segment C,"Bhatpara, West Bengal",98.113.146.243,,Alert Data,Server
2020-01-12 19:33:29,158.145.58.183,82.213.128.111,35384,2184,Icmp,304,Data,Dns,Consequatur ea sint tempore. Harum ea nemo quod.,,78.85,,Intrusion,Known Pattern A,Ignored,High,Romil Sami,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; zu-ZA) AppleWebKit/534.7.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.7.3",Segment A,"Noida, Mizoram",122.32.192.199,Log Data,,Firewall
2021-10-08 21:42:19,193.109.94.146,189.14.24.22,22371,4914,Icmp,1001,Data,Http,Modi necessitatibus molestiae itaque. Molestias beatae officiis expedita cumque natus. Architecto blanditiis est. Voluptates repellendus ad delectus possimus occaecati. Quis culpa adipisci.,Ioc Detected,50.69,Alert Triggered,Ddos,Known Pattern A,Ignored,Low,Zoya Guha,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6952-11-18 03:21:41 Firefox/3.8,Segment A,"Hospet, Assam",6.126.178.223,,,Firewall
2022-08-17 19:20:40,122.108.169.214,7.195.147.252,10510,4024,Udp,1352,Data,Http,Dignissimos necessitatibus hic. Earum consectetur totam dolore quidem. Iste laboriosam placeat debitis eaque. Porro impedit rerum nam dolor asperiores autem.,Ioc Detected,75.3,,Malware,Known Pattern A,Logged,High,Farhan Bail,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/20.0.803.0 Mobile/91J888 Safari/533.1",Segment B,"Madanapalle, Odisha",,,Alert Data,Server
2022-08-17 02:04:53,64.58.36.254,179.161.134.184,57482,1091,Udp,548,Data,Ftp,Libero veritatis suscipit eius iste debitis ullam. Porro cupiditate accusantium deserunt sed eos. Quas quidem voluptates iure cumque voluptas officia.,,33.08,,Ddos,Known Pattern B,Blocked,Low,Lavanya Sachdeva,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; et-EE) AppleWebKit/532.16.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.16.5",Segment C,"Kalyan-Dombivli, Gujarat",30.88.14.231,,Alert Data,Server
2020-03-10 04:31:21,61.217.244.146,167.60.226.61,7703,19110,Udp,1114,Data,Dns,Repellat eos odit voluptate laudantium non. Qui nam nam. Temporibus consequatur quibusdam molestias.,,7.27,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Baiju Bandi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.17.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.17.5",Segment B,"Visakhapatnam, Maharashtra",21.71.155.63,,Alert Data,Server
2022-11-20 17:53:28,21.23.245.141,135.172.206.155,33992,31136,Tcp,149,Data,Dns,Tenetur animi et blanditiis quos atque. Ratione neque nesciunt aut doloremque possimus deserunt. Eum amet aspernatur deleniti.,Ioc Detected,76.68,Alert Triggered,Ddos,Known Pattern B,Ignored,Low,Kanav Datta,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.40.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.40.6",Segment A,"Singrauli, Telangana",,,Alert Data,Server
2022-11-17 22:12:24,183.2.17.209,205.172.143.0,55666,4791,Tcp,548,Data,Ftp,Quibusdam unde nisi pariatur eos aliquid tempora eligendi. Veritatis veniam perspiciatis corporis.,Ioc Detected,36.22,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Stuvan Sinha,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.872.0 Mobile/84N386 Safari/535.1",Segment C,"Begusarai, Uttarakhand",,,Alert Data,Firewall
2022-01-08 09:48:37,89.234.123.19,180.17.247.177,20947,24568,Udp,1106,Control,Http,Eum rem qui voluptas cupiditate. Incidunt repudiandae asperiores labore provident eius. Maxime quisquam a atque. Reiciendis placeat hic culpa nihil. Qui beatae molestias velit blanditiis eos ea iure.,Ioc Detected,13.36,Alert Triggered,Malware,Known Pattern A,Logged,High,Mamooty Bhandari,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6118-09-02 08:00:39 Firefox/3.6.3,Segment C,"Pallavaram, Haryana",38.219.87.215,,Alert Data,Firewall
2020-03-03 01:54:03,157.164.90.122,7.220.81.96,38322,33655,Udp,1290,Control,Ftp,Delectus aliquid doloremque reprehenderit hic corrupti ullam. Explicabo adipisci explicabo deserunt eaque asperiores illum. Dignissimos qui odit quas debitis officia ipsum.,Ioc Detected,69.01,,Intrusion,Known Pattern B,Ignored,Low,Keya Basak,Mozilla/5.0 (Android 6.0; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Segment B,"Alwar, Gujarat",,,Alert Data,Server
2021-02-15 05:17:05,123.185.30.222,22.188.5.93,15973,29809,Udp,190,Data,Dns,Vitae deleniti non ut. Rem non nostrum ducimus quasi voluptatem ratione.,Ioc Detected,4.74,Alert Triggered,Ddos,Known Pattern B,Logged,High,Divit Sharaf,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/58.0.863.0 Mobile/85V830 Safari/531.1",Segment A,"Thane, Arunachal Pradesh",54.169.213.25,,Alert Data,Firewall
2020-09-13 01:49:45,185.157.240.136,107.0.155.243,5107,60905,Icmp,995,Control,Dns,Nobis illo incidunt atque amet ex recusandae. Commodi eveniet ut aliquam. Autem tempore placeat consectetur numquam. Nam corporis quo. Vel illum earum aliquid. Iste sit consequatur hic totam minima.,,51.66,Alert Triggered,Malware,Known Pattern A,Logged,High,Shray Agrawal,Opera/9.38.(Windows 95; tn-ZA) Presto/2.9.189 Version/11.00,Segment C,"Bangalore, Uttar Pradesh",98.8.33.127,Log Data,,Firewall
2022-12-25 07:20:06,195.177.54.54,50.191.236.203,15067,58291,Tcp,1342,Control,Http,Quia voluptatibus cupiditate alias sint dolor asperiores ut. Nihil eos accusantium. Quidem nesciunt quaerat tempora architecto possimus deserunt.,Ioc Detected,83.86,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Saksham Bansal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:4.0; nb-NO) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/5.1 Safari/533.40.5",Segment B,"Tinsukia, Meghalaya",218.15.7.144,Log Data,,Firewall
2021-01-27 22:49:34,221.219.44.103,36.211.253.244,18782,24516,Icmp,722,Data,Http,Doloremque ipsam sunt voluptatem. Non vitae odit. Odio necessitatibus culpa tempora. Tempora accusantium dolor delectus ipsam molestias eveniet.,,79.61,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Emir Krishnan,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.4.20) Gecko/7376-12-15 19:07:42 Firefox/3.8,Segment C,"Coimbatore, Tamil Nadu",135.149.249.27,Log Data,Alert Data,Firewall
2023-05-30 17:14:15,86.165.141.178,19.155.138.245,44364,53766,Icmp,1181,Control,Dns,Velit fugit recusandae ipsam repellat. Assumenda ratione tempore eaque labore in cupiditate. Nihil necessitatibus perspiciatis libero recusandae architecto.,,14.95,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Vritika Shukla,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:4.0; ti-ET) AppleWebKit/533.22.7 (KHTML, like Gecko) Version/5.0.4 Safari/533.22.7",Segment A,"Howrah, Sikkim",,,Alert Data,Server
2020-06-30 01:24:54,70.228.121.60,204.219.67.217,11307,36569,Tcp,907,Control,Dns,In consequatur vel. Beatae sapiente vero ipsum unde consequuntur nostrum dignissimos. Autem iure tempore maxime architecto placeat voluptate.,,12.1,,Malware,Known Pattern B,Logged,Medium,Zaina Ganguly,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),Segment B,"Varanasi, Telangana",107.248.33.137,Log Data,,Firewall
2020-07-07 03:50:24,201.86.3.78,13.200.168.199,62568,27834,Icmp,1427,Data,Http,Harum repellat eum asperiores voluptatum ad sapiente. Veniam saepe fuga ab aperiam.,Ioc Detected,3.33,,Intrusion,Known Pattern A,Ignored,High,Mamooty Upadhyay,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),Segment B,"Indore, Rajasthan",,,,Server
2020-03-18 07:33:47,61.152.211.241,155.90.185.195,16019,14834,Udp,793,Control,Http,At delectus commodi cum. Autem eligendi facilis eaque harum magnam officiis. Voluptatibus asperiores autem fugiat repellendus quis.,Ioc Detected,18.93,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Kavya Shroff,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/28.0.898.0 Mobile/27T928 Safari/536.1",Segment B,"Ballia, Jharkhand",,,,Server
2020-03-09 20:24:39,46.229.143.176,218.214.206.217,54052,10368,Icmp,686,Control,Dns,Voluptatibus nemo doloribus sint. Laudantium molestias dolor. Aut suscipit vero iste.,,96.83,,Ddos,Known Pattern A,Ignored,Low,Ishaan Kumer,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0),Segment B,"Gopalpur, Andhra Pradesh",,,,Server
2023-07-07 19:15:20,38.130.51.208,190.9.156.57,40014,9720,Udp,1092,Data,Dns,In laborum dolores inventore nesciunt itaque atque officiis. Expedita nobis adipisci adipisci delectus. Nisi distinctio dolores ad.,,82.75,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Lavanya Sule,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.1.7 (KHTML, like Gecko) Version/5.1 Safari/531.1.7",Segment C,"Rewa, Uttarakhand",138.40.118.172,Log Data,,Firewall
2022-12-25 22:00:40,27.57.214.142,46.220.52.17,55034,52843,Udp,492,Data,Http,Cupiditate occaecati blanditiis animi molestiae ea. Sapiente neque repellat iusto at. Vitae omnis eos aperiam quod similique eum ea.,,88.16,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Kabir Tak,Opera/8.73.(Windows CE; as-IN) Presto/2.9.164 Version/12.00,Segment A,"Surendranagar Dudhrej, Sikkim",,,Alert Data,Server
2021-04-12 15:06:50,86.45.110.141,92.133.40.138,31548,18263,Udp,811,Data,Ftp,Deleniti excepturi quisquam eveniet optio. Mollitia voluptate dolore neque quas maiores aliquam.,Ioc Detected,45.33,,Malware,Known Pattern B,Blocked,Medium,Urvi Warrior,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),Segment C,"Begusarai, Andhra Pradesh",,,,Server
2021-04-20 21:58:18,29.187.204.185,178.79.44.158,14156,14806,Icmp,1444,Control,Http,Rem quae assumenda. Inventore aperiam illum ipsa. Numquam quidem illo voluptatibus. Modi facilis commodi voluptate ad impedit repudiandae. Perferendis corrupti quisquam eius deserunt illo.,Ioc Detected,91.08,,Intrusion,Known Pattern A,Logged,Low,Riya Aggarwal,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.25.5 (KHTML, like Gecko) Version/5.0.3 Safari/534.25.5",Segment A,"Latur, Himachal Pradesh",,,Alert Data,Firewall
2023-06-06 06:31:08,168.230.63.34,170.34.138.235,7828,38216,Udp,423,Control,Dns,Soluta pariatur iste ipsa explicabo illum optio. Distinctio magni consequuntur corporis optio accusamus distinctio temporibus.,,45.27,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Dharmajan Balakrishnan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; brx-IN) AppleWebKit/532.30.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.30.6",Segment B,"Proddatur, Jharkhand",65.202.47.241,Log Data,,Firewall
2021-07-11 05:34:04,221.187.162.221,174.67.68.203,53318,29162,Tcp,744,Data,Http,Modi itaque ipsam rem explicabo. Rem iste quas enim minus voluptates ducimus. Veritatis nobis maiores eaque fuga non. Explicabo sunt consectetur occaecati a consectetur.,Ioc Detected,51.59,,Malware,Known Pattern B,Ignored,Low,Shalv Bajaj,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/535.1",Segment A,"Bhatpara, Tamil Nadu",,Log Data,Alert Data,Firewall
2020-12-24 16:18:22,199.219.72.118,159.213.20.78,15743,33364,Tcp,173,Control,Http,Corrupti vitae ipsa quaerat. Nostrum vel et nam. Necessitatibus pariatur reiciendis dolorem repellat odio laboriosam.,Ioc Detected,73.69,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Vihaan Bava,Opera/8.12.(X11; Linux x86_64; am-ET) Presto/2.9.176 Version/11.00,Segment C,"Raipur, Odisha",,Log Data,Alert Data,Server
2023-09-13 02:42:05,44.24.112.64,71.28.47.114,27274,28937,Icmp,340,Data,Http,Unde dolore vero doloribus quibusdam explicabo. Voluptate totam impedit libero nostrum nihil ex harum. Inventore id eius amet accusamus dolore occaecati.,,27.25,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Indrajit Chahal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.877.0 Safari/532.1",Segment B,"Giridih, Himachal Pradesh",,,,Server
2023-01-23 09:24:38,107.70.70.221,38.176.49.37,13393,3334,Icmp,1082,Control,Ftp,Commodi eius velit suscipit architecto totam mollitia.,,81.43,Alert Triggered,Malware,Known Pattern A,Logged,Low,Faiyaz Madan,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/39.0.895.0 Safari/533.0",Segment A,"Thanjavur, Uttarakhand",33.159.69.159,Log Data,,Server
2022-04-05 01:54:33,118.36.129.69,31.41.38.21,35332,61817,Icmp,876,Control,Dns,Consectetur perspiciatis quod in. Sit vel nesciunt cupiditate ab nemo laudantium. Labore amet expedita modi temporibus.,,89.28,,Intrusion,Known Pattern A,Blocked,Low,Vanya Barman,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/36.0.860.0 Safari/536.2",Segment A,"Warangal, Meghalaya",189.22.11.33,,,Firewall
2020-09-30 07:06:33,76.111.202.72,42.40.168.103,47821,52974,Udp,1319,Data,Dns,Ullam architecto recusandae magni suscipit facilis. Tempore iure nulla aspernatur. Error itaque praesentium libero unde quia.,Ioc Detected,43.95,,Intrusion,Known Pattern A,Ignored,Medium,Raunak Varghese,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.805.0 Mobile/05B962 Safari/535.1",Segment B,"Darbhanga, Haryana",,Log Data,,Firewall
2023-08-06 09:00:12,148.126.105.201,125.5.69.191,4384,31482,Tcp,976,Data,Dns,Sed deserunt eos asperiores. Provident aperiam corporis unde totam fugiat. Magnam facilis impedit molestias voluptatum vero laborum nisi.,Ioc Detected,1.31,Alert Triggered,Ddos,Known Pattern A,Blocked,Medium,Jiya Keer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mn-MN) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.29.7",Segment A,"Gwalior, Nagaland",,,Alert Data,Firewall
2022-11-20 04:12:04,130.204.139.35,165.165.89.101,27807,53451,Udp,985,Control,Http,Cupiditate labore provident labore soluta modi. Nihil aperiam temporibus iste. Expedita error ratione aliquid. Consequatur fugit excepturi vitae eligendi velit.,,98.14,Alert Triggered,Malware,Known Pattern B,Logged,High,Prisha Loyal,Opera/9.66.(X11; Linux i686; wo-SN) Presto/2.9.180 Version/10.00,Segment A,"South Dumdum, Uttar Pradesh",,,,Server
2020-03-17 07:02:13,100.247.164.6,154.189.148.49,39737,17067,Icmp,902,Data,Ftp,Mollitia veritatis illum laudantium sed. Perspiciatis dolor pariatur voluptatibus odit et quam vero.,Ioc Detected,84.95,,Malware,Known Pattern A,Logged,Medium,Himmat Warrior,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/30.0.842.0 Safari/534.1",Segment B,"Kurnool, Karnataka",,,Alert Data,Firewall
2020-08-08 23:19:34,88.204.79.6,64.153.177.110,16224,48472,Udp,889,Control,Http,Provident omnis aut autem impedit architecto. Enim mollitia aliquid fugiat tempora. Maiores a perferendis totam natus. Iusto rerum saepe natus sint eaque temporibus.,Ioc Detected,14.56,,Malware,Known Pattern B,Blocked,Medium,Armaan Thaker,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bg-BG) AppleWebKit/531.43.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.43.2",Segment C,"Vijayanagaram, Sikkim",94.34.21.82,Log Data,,Firewall
2022-03-21 14:41:34,149.253.227.55,77.40.158.129,31907,51180,Tcp,1492,Data,Http,In vitae quaerat aliquid eum fuga. Velit quia amet aspernatur nam. Iusto numquam ducimus consequatur dolorem. Voluptates nihil consequuntur quisquam nemo vero iusto quis.,,31.8,,Malware,Known Pattern B,Logged,Medium,Yashvi Sundaram,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/5.0 Safari/534.28.7",Segment B,"Chandigarh, Manipur",,Log Data,,Firewall
2023-02-13 19:15:26,160.148.168.183,214.36.26.162,26586,17971,Udp,787,Control,Dns,Ut impedit ut. Corporis occaecati ullam consequatur a. Aperiam et voluptates quaerat debitis ipsam. Dicta praesentium consequuntur sed. Totam similique unde tenetur.,Ioc Detected,3.7,Alert Triggered,Malware,Known Pattern B,Logged,Low,Reyansh Singhal,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),Segment A,"Pune, Himachal Pradesh",108.175.178.25,,,Server
2022-10-13 04:35:33,75.160.180.145,149.125.243.212,25179,13739,Icmp,1070,Control,Http,Assumenda quaerat minus nemo nesciunt. Dicta optio occaecati molestias possimus debitis numquam. Sapiente consequuntur ab tenetur illo.,,97.64,,Intrusion,Known Pattern B,Logged,Medium,Jayesh Jani,Opera/8.41.(X11; Linux i686; li-NL) Presto/2.9.183 Version/12.00,Segment C,"Rajkot, Tamil Nadu",31.73.203.250,,,Server
2021-11-24 20:11:15,169.21.155.127,171.38.239.42,47513,9156,Udp,1455,Control,Ftp,Rerum maiores sed. Saepe repudiandae dolore sapiente quam. Deleniti necessitatibus consectetur soluta temporibus sit non.,Ioc Detected,58.19,Alert Triggered,Ddos,Known Pattern A,Ignored,High,Jivika Lad,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3588-09-29 00:44:47 Firefox/6.0,Segment C,"Gudivada, Punjab",4.152.115.150,,,Firewall
2021-12-31 11:46:47,92.192.73.229,72.77.74.9,12215,50585,Tcp,640,Control,Http,Facere dicta magni corrupti magnam. Aliquam est ex maiores temporibus dolore esse. Expedita consectetur cum. Nisi nobis consequatur nulla voluptatibus quam esse.,,10.44,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Vedika Bawa,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1 rv:5.0; ne-NP) AppleWebKit/532.19.1 (KHTML, like Gecko) Version/5.0.5 Safari/532.19.1",Segment C,"Maheshtala, Chhattisgarh",,Log Data,Alert Data,Server
2021-10-25 04:23:15,129.189.216.143,197.202.27.160,19199,27928,Icmp,1178,Data,Http,Eaque deserunt nemo ad voluptate. Aliquid rem sit deleniti. Accusamus minus unde inventore necessitatibus corporis vitae.,Ioc Detected,5.39,Alert Triggered,Malware,Known Pattern B,Ignored,High,Ira Kapadia,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),Segment C,"Tirunelveli, Gujarat",57.192.174.154,Log Data,Alert Data,Server
2022-04-25 20:26:30,60.223.224.39,218.187.232.192,26123,7023,Icmp,158,Data,Http,In repellendus modi ab. Dolore ex sequi perferendis. Modi vitae eius debitis unde aliquam eius.,Ioc Detected,91.79,,Intrusion,Known Pattern A,Ignored,Medium,Ivan Balan,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.3m4752.0 Mobile/37X129 Safari/534.2",Segment B,"Raipur, Himachal Pradesh",45.57.200.181,,,Server
2022-03-17 23:44:57,172.26.245.135,21.131.246.181,22345,60531,Icmp,1409,Data,Ftp,Blanditiis nulla cupiditate a temporibus at. Vero animi voluptatum iusto dolorem dolorum sit. Quaerat non ipsam dignissimos temporibus eaque molestias. Pariatur neque dolorem. Tempore dolorum alias.,Ioc Detected,70.26,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Anay Wagle,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Segment C,"Ichalkaranji, Himachal Pradesh",169.0.178.199,,Alert Data,Server
